ITEM#,friction,bendingWeft,bucklingStiffnessWeft,thickness,bucklingStiffnessBias_x,bucklingRatioWarp,bendingBias_x,internalDamping,stretchWarp,stretchWeft,bucklingRatioWias_x,bucklingRatioWeft,density,shear_x,bendingWarp,bucklingStiffnessWarp,bucklingStiffnessBias_y,bendingWeft_x,stretchWeft_x,thickness_x,bucklingRatioWarp_x,bucklingRatioWeft_x,bucklingStiffnessWeft_x,density_x,friction_x,shear_y,bucklingStiffnessWarp_x,internalDamping_x,bucklingRatioWias_y,bendingBias_y,bendingWarp_x,stretchWarp_x,Resource,WEIGHT (G/SM),Cuttable Width(inch),Fabric  Category,Fabric Type,FABRIC CONTENT 1,FABRIC CONTENT 2,FABRIC CONTENT 3,FABRIC CONTENT 4,FABRIC CONTENT 5,bendingLeftBias,bendingRightBias,bendingWarp_y,bendingWeft_y,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp_y,bucklingRatioWeft_y,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp_y,bucklingStiffnessWeft_y,density_y,friction_y,internalDamping_y,leftShear,rightShear,stretchWarp_y,stretchWeft_y,thickness_y
SI-4795,0.0299999993294477,100.7080078125,0.0,0.3400000035762787,0.0,0.0,100.7080078125,9.999999747378752e-05,54585.546875,267715.03125,0.0,0.0,117.67676544189452,67502.4453125,100.7080078125,0.0,0.0,100.7080078125,267715.03125,0.3400000035762787,0.0,0.0,0.0,117.67676544189452,0.0299999993294477,67502.4453125,0.0,9.999999747378752e-05,0.0,100.7080078125,100.7080078125,54585.546875,CottonWork,366,,Knits,Tuck Mesh,91% Cotton,9% Spolyamidendex,,,,,,100.708,100.708,,,,0.0,,,0.0,0.0,117.6768,0.03,0.0001,,,54585.55,267715.0,0.34
SJ-1168,0.0299999993294477,1559.4482421875,0.0,0.3089999854564667,0.0,0.0,2731.3232421875,9.999999747378752e-05,138927.6875,124017.515625,0.0,0.0,165.65655517578125,21905.40625,3903.1982421875,0.0,0.0,1559.4482421875,124017.515625,0.3089999854564667,0.0,0.0,0.0,165.65655517578125,0.0299999993294477,21905.40625,0.0,9.999999747378752e-05,0.0,2731.3232421875,3903.1982421875,138927.6875,CottonWork,309,,Knits,Jacquard,91% Cotton,9% Spolyamidendex,,,,,,3903.198,1559.448,,,,0.0,,,0.0,0.0,165.6566,0.03,0.0001,,,138927.7,124017.5,0.309
SJ-1220,0.0299999993294477,7028.1982421875,0.0,0.5529999732971191,0.0,0.0,4733.2763671875,9.999999747378752e-05,267132.15625,301449.0625,0.0,0.0,260.1010131835937,15098.841796875,2438.3544921875,0.0,0.0,7028.1982421875,301449.0625,0.5529999732971191,0.0,0.0,0.0,260.1010131835937,0.0299999993294477,15098.841796875,0.0,9.999999747378752e-05,0.0,4733.2763671875,2438.3544921875,267132.15625,CottonWork,329,,Knits,Double Face Jacquard,90% Cotton,10% Spolyamidendex,,,,,,2438.354,7028.198,,,,0.0,,,0.0,0.0,260.101,0.03,0.0001,,,267132.2,301449.1,0.553
SJ-391,0.0299999993294477,485.2294921875,0.0,0.8199999928474426,0.0,0.0,875.8544921875,9.999999747378752e-05,185100.796875,143288.9375,0.0,0.0,180.3030242919922,17012.595703125,1266.4794921875,0.0,0.0,485.2294921875,143288.9375,0.8199999928474426,0.0,0.0,0.0,180.3030242919922,0.0299999993294477,17012.595703125,0.0,9.999999747378752e-05,0.0,875.8544921875,1266.4794921875,185100.796875,CottonWork,261,,Knits,Double Face Jacquard,100% Cotton,,,,,,,1266.479,485.2295,,,,0.0,,,0.0,0.0,180.303,0.03,0.0001,,,185100.8,143288.9,0.82
SJ-483,0.0299999993294477,5862.4267578125,0.0,0.9700000286102296,0.0,0.0,7620.2392578125,9.999999747378752e-05,729055.8125,528974.125,0.0,0.0,315.1514892578125,9784.4482421875,9378.0517578125,0.0,0.0,5862.4267578125,528974.125,0.9700000286102296,0.0,0.0,0.0,315.1514892578125,0.0299999993294477,9784.4482421875,0.0,9.999999747378752e-05,0.0,7620.2392578125,9378.0517578125,729055.8125,CottonWork,210,,Knits,Double Knit Links-Links,,,,,,,,9378.052,5862.427,,,,0.0,,,0.0,0.0,315.1515,0.03,0.0001,,,729055.8,528974.1,0.97
SJ-564,0.0299999993294477,2389.5263671875,0.0,0.2989999949932098,0.0,0.0,2368.1640625,9.999999747378752e-05,96996.78125,250156.546875,0.0,0.0,216.16162109375,8096.5908203125,2346.8017578125,0.0,0.0,2389.5263671875,250156.546875,0.2989999949932098,0.0,0.0,0.0,216.16162109375,0.0299999993294477,8096.5908203125,0.0,9.999999747378752e-05,0.0,2368.1640625,2346.8017578125,96996.78125,CottonWork,207,,Knits,Double Knit,100% Cotton,,,,,,,2346.802,2389.526,,,,0.0,,,0.0,0.0,216.1616,0.03,0.0001,,,96996.78,250156.5,0.299
SJ-719-TP7030,0.0299999993294477,1565.5517578125,0.0,0.4099999964237213,0.0,0.0,2343.75,9.999999747378752e-05,85905.1796875,297124.9375,0.0,0.0,272.2221984863281,16744.796875,3121.9482421875,0.0,0.0,1565.5517578125,297124.9375,0.4099999964237213,0.0,0.0,0.0,272.2221984863281,0.0299999993294477,16744.796875,0.0,9.999999747378752e-05,0.0,2343.75,3121.9482421875,85905.1796875,CottonWork,207,,Knits,Double Knit,100% Cotton,,,,,,,3121.948,1565.552,,,,0.0,,,0.0,0.0,272.2222,0.03,0.0001,,,85905.18,297124.9,0.41
SJ-742-B,0.0299999993294477,1950.0732421875,0.0,0.3939999938011169,0.0,0.0,4196.1669921875,9.999999747378752e-05,887807.3125,213760.953125,0.0,0.0,222.22222900390625,67522.9140625,6442.2607421875,0.0,0.0,1950.0732421875,213760.953125,0.3939999938011169,0.0,0.0,0.0,222.22222900390625,0.0299999993294477,67522.9140625,0.0,9.999999747378752e-05,0.0,4196.1669921875,6442.2607421875,887807.3125,CottonWork,332,,Knits,Sweater Knit Flat Knit,100% Cotton,,,,,,,6442.261,1950.073,,,,0.0,,,0.0,0.0,222.2222,0.03,0.0001,,,887807.3,213761.0,0.394
SJ-942,0.0299999993294477,1559.4482421875,0.0,0.2360000014305114,0.0,0.0,1174.9267578125,9.999999747378752e-05,172689.3125,190059.21875,0.0,0.0,152.52523803710938,7111.5244140625,790.4052734375,0.0,0.0,1559.4482421875,190059.21875,0.2360000014305114,0.0,0.0,0.0,152.52523803710938,0.0299999993294477,7111.5244140625,0.0,9.999999747378752e-05,0.0,1174.9267578125,790.4052734375,172689.3125,CottonWork,709,,Knits,Ottoman,100% Cotton,,,,,,,790.4053,1559.448,,,,0.0,,,0.0,0.0,152.5252,0.03,0.0001,,,172689.3,190059.2,0.236
SJC-1608,0.0299999993294477,6246.9482421875,0.0,0.3000000119209289,0.0,0.0,3366.0888671875,9.999999747378752e-05,372727.84375,380273.96875,0.0,0.0,126.26263427734376,8873.228515625,485.2294921875,0.0,0.0,6246.9482421875,380273.96875,0.3000000119209289,0.0,0.0,0.0,126.26263427734376,0.0299999993294477,8873.228515625,0.0,9.999999747378752e-05,0.0,3366.0888671875,485.2294921875,372727.84375,CottonWork,373,,Knits,Pointelle,92% Cotton/,8% Nylon,,,,,,485.2295,6246.948,,,,0.0,,,0.0,0.0,126.2626,0.03,0.0001,,,372727.8,380274.0,0.3
SJC-18004J,0.0299999993294477,1559.4482421875,0.0,0.2800000011920929,0.0,0.0,2340.6982421875,9.999999747378752e-05,386374.5,522055.25,0.0,0.0,135.85858154296875,26710.7890625,3121.9482421875,0.0,0.0,1559.4482421875,522055.25,0.2800000011920929,0.0,0.0,0.0,135.85858154296875,0.0299999993294477,26710.7890625,0.0,9.999999747378752e-05,0.0,2340.6982421875,3121.9482421875,386374.5,CottonWork,98,,Knits,Pointelle,95% Cotton,3.5% Nylon,1.5% Polyester,,,,,3121.948,1559.448,,,,0.0,,,0.0,0.0,135.8586,0.03,0.0001,,,386374.5,522055.3,0.28
SJC-18008J,0.0299999993294477,387.5732421875,0.0,0.3000000119209289,0.0,0.0,341.796875,9.999999747378752e-05,83798.078125,103615.0,0.0,0.0,136.8686981201172,90380.515625,296.0205078125,0.0,0.0,387.5732421875,103615.0,0.3000000119209289,0.0,0.0,0.0,136.8686981201172,0.0299999993294477,90380.515625,0.0,9.999999747378752e-05,0.0,341.796875,296.0205078125,83798.078125,CottonWork,370,,Knits,Inlay,100% Cotton,,,,,,,296.0205,387.5732,,,,0.0,,,0.0,0.0,136.8687,0.03,0.0001,,,83798.08,103615.0,0.3
SJQ-1061P,0.0299999993294477,70.1904296875,0.0,0.3860000073909759,0.0,0.0,73.2421875,9.999999747378752e-05,333953.15625,387471.84375,0.0,0.0,123.23233032226562,75956.5546875,76.2939453125,0.0,0.0,70.1904296875,387471.84375,0.3860000073909759,0.0,0.0,0.0,123.23233032226562,0.0299999993294477,75956.5546875,0.0,9.999999747378752e-05,0.0,73.2421875,76.2939453125,333953.15625,CottonWork,389.9,,Knits,Jacquard Blister,74% Cotton,26% woolol,,,,,,76.29395,70.19043,,,,0.0,,,0.0,0.0,123.2323,0.03,0.0001,,,333953.2,387471.8,0.386
SJS-180012D,0.0299999993294477,1370.2392578125,0.0,0.2199999988079071,0.0,0.0,759.8876953125,9.999999747378752e-05,384674.25,437963.75,0.0,0.0,122.7272720336914,142995.640625,149.5361328125,0.0,0.0,1370.2392578125,437963.75,0.2199999988079071,0.0,0.0,0.0,122.7272720336914,0.0299999993294477,142995.640625,0.0,9.999999747378752e-05,0.0,759.8876953125,149.5361328125,384674.25,CottonWork,376,,Knits,Flat Knit Pointelle,100% Cotton,,,,,,,149.5361,1370.239,,,,0.0,,,0.0,0.0,122.7273,0.03,0.0001,,,384674.3,437963.8,0.22
SK-1838-1S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,404,,Knits,"Flat Knit Pointelle
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"SK-1839-17
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,285,,Knits,Jacquard,92% Cotton,8% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-1839-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,251,,Knits,"Jacquard Flat Knit
",85% Cotton,15% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-1861-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,587,,Knits,Jersey,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-1866-1W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,499,,Knits,Flat Knit,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-1876-2W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,,,Knits,"Three End Fleece Single Knit
",80% Cotton,20% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-1923-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,153,,Knits,Jacquard,84% Cotton,10% Spolyamidendex,6% Polyester,,,,,,,,,,,,,,,,,,,,,,
SK-1930-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,359,,Knits,French Terry,60% Cotton,25% Nylon,15% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,
SK-1931-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,471,,Knits,Three End Fleece Single Knit,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-1931-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,173,,Knits,"Plated Single Jersey Single Knit
",93% Cotton,7% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-1931-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,146,,Knits,Plated Single Jersey Single Knit,98% Cotton,2%Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-1931-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,61,,Knits,"Crepe Knit Single Knit
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-1931-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,332,,Knits,"Inlay Single Knit
",89% Cotton,11% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-1965-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,254,,Knits,Jacquard Terry Single Knit,60% Cotton,40% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-1965-1W
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,271,,Knits,"Jacquard Terry Single Knit
",68% Cotton,32% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-1975-8
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,264,,Knits,Jacquard Terry Single Knit,65% Cotton,35% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-1983-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,187,,Knits,Jersey Single Knit,"100% Cotton
",,,,,,,,,,,,,,,,,,,,,,,,
SK-1986-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,168,,Knits,"Jersey Single Knit
","100% Cotton
",,,,,,,,,,,,,,,,,,,,,,,,
"SK-1991-2A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,268,,Knits,Plated Single Jersey Single Knit,94% Cotton,6% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-1995-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,563,,Knits,"Jacquard Blister Single Knit
",96% Cotton,4% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-1998-3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,142,,Knits,"Jersey Single Knit
","100% Cotton
",,,,,,,,,,,,,,,,,,,,,,,,
"SK-2000-3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,176,,Knits,"Jacquard Single Knit
",77% Cotton,15% Spolyamidendex,8% Polyester,,,,,,,,,,,,,,,,,,,,,,
SK-2004-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,190,,Knits,"Plated Single Jersey Single Knit
",93% Cotton,7% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-2038-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,326,,Knits,"French Terry Single Knit
",99% Cotton,1% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2045-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,173,,Knits,"Plated Single Jersey Single Knit
",94% Cotton,6% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-2046-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,173,,Knits,"Plated Single Jersey Single Knit
",92% Cotton,8% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2055-1A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,254,,Knits,Jacquard Blister,94% Cotton,6% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-2055-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,173,,Knits,"Single Cross Tuck Single Knit
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"SK-2055-2A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,404,,Knits,Three End Fleece Single Knit,97% Cotton,3% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-2055-5E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,363,,Knits,"Three End Fleece Single Knit
",76% Cotton,24% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2055-6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,339,,Knits,"Single Knit Three End French Terry
",76% Cotton,24% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2056-2A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,356,,Knits,Three End Fleece Single Knit,76% Cotton,24% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2056-3A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,349,,Knits,"Three End Fleece Single Knit
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-2057-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,203,,Knits,"Mock Plated Jersey Single Knit
","100% Cotton
",,,,,,,,,,,,,,,,,,,,,,,,
"SK-2059-7
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,203,,Knits,"Terry Single Knit
",75% Cotton,25% Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-2059-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,366,,Knits,"Terry Single Knit
",85% Cotton,15% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2060-7
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,157,,Knits,"Jersey Single Knit
",96% Cotton,4% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2060-9
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,153,,Knits,"Jacquard Single Knit
",61% Cotton,34% Polyester,5% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,
"SK-2062-2P
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,346,,Knits,Jacquard Single Knit,95% Cotton,5% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2063-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,225,,Knits,French Terry Single Knit,98% Cotton,2% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2063-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,286,,Knits,French Terry Single Knit,93% Cotton,7% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2072-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,251,,Knits,"Jersey Single Knit
",96% Cotton,4% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2085-1A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,115,,Knits,Plated Single Jersey Single Knit,95% Cotton,5% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2085-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,129,,Knits,"Jersey Single Knit
",95% Cotton,5% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-2085-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,146,,Knits,Jersey,"Cotton/Modal
",,,,,,,,,,,,,,,,,,,,,,,,
SK-2085-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,315,,Knits,"Three End French Terry Single Knit
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"SK-2085-5
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,387,,Knits,Three End Fleece Single Knit,87% Cotton,13% Nylon,,,,,,,,,,,,,,,,,,,,,,,
"SK-2085-6
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,393,,Knits,Three End Fleece Single Knit,84% Cotton,16% Nylon,,,,,,,,,,,,,,,,,,,,,,,
"SK-2088-1A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,376,,Knits,"Three End Fleece Single Knit
",84% Cotton,16% Nylon,,,,,,,,,,,,,,,,,,,,,,,
"SK-2088-1B
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,372,,Knits,Three End Fleece Single Knit,91% Cotton,9% Polyester,,,,,,,,,,,,,,,,,,,,,,,
"SK-2099-1B
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,414,,Knits,Three End Fleece Single Knit,78% Cotton,13% Nylon,9% Polyester,,,,,,,,,,,,,,,,,,,,,,
"SK-2099-4
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,383,,Knits,Three End Fleece Single Knit,77% Cotton,23% woolol,,,,,,,,,,,,,,,,,,,,,,,
"SK-2099-7A
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,417,,Knits,"Three End Fleece Single Knit
",77% Cotton,23% woolol,,,,,,,,,,,,,,,,,,,,,,,
SK-2100-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,488,,Knits,Sherpa Single Knit,80% Cotton,15% woolol,5% Spolyamidende,,,,,,,,,,,,,,,,,,,,,,
"SK-2100-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,278,,Knits,"Sherpa Single Knit
",84% Cotton,16% woolol,,,,,,,,,,,,,,,,,,,,,,,
"SK-2100-3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,268,,Knits,"Terry Single Knit
","100% Cotton
",,,,,,,,,,,,,,,,,,,,,,,,
"SK-2101-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,234,,Knits,"Inlay Single Knit
",66% Cotton,16% Polyester,12% Spolyamidendex,6% Rayon,,,,,,,,,,,,,,,,,,,,,
SK-2107-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,237,,Knits,Inlay Single Knit,83% Cotton,12% Spolyamidendex,4% Polyester,1% Rayon,,,,,,,,,,,,,,,,,,,,,
SK-2107-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,251,,Knits,"Inlay Jacquard Single Knit
",89% Cotton,11% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2107-3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,387,,Knits,"Jacquard Single Knit
",100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-2107-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,281,,Knits,Triple Plated Jersey Single Knit,79% Cotton,14% Nylon,7% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,
"SK-2109-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,346,,Knits,Triple Plated Jersey Single Knit,93% Cotton,7% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
SK-2109-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,227,,Knits,Plated Single Jersey Single Knit,85% Cotton,15% Nylon,,,,,,,,,,,,,,,,,,,,,,,
SK-2109-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,200,,Knits,Plated Single Jersey Single Knit,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-2111-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,115,,Knits,Jersey Single Knit,87% Cotton,13% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2111-3
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,125,,Knits,Plated Single Jersey Single Knit,87% Cotton,13% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2111-4
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,116,,Knits,Plated Single Jersey Single Knit,87% Cotton,13% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,,
"SK-2111-5
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,112,,Knits,Jersey Single Knit,87% Cotton,13% XT2® Polyester,,,,,,,,,,,,,,,,,,,,,,,
SK-2116-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,142,,Knits,Jersey Single Knit,76% Cotton,12% XT2® Polyester,11% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,
SK-2116-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,223,,Knits,Jersey Single Knit,"Cotton/Ionic+™ Polyester/Spolyamidendex
",,,,,,,,,,,,,,,,,,,,,,,,
SK-2116-2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,117,,Knits,Jacquard Single Knit,81% Cotton,10% XT2® Polyester,9% Spolyamidendex,,,,,,,,,,,,,,,,,,,,,,
"SK-2119-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,366,,Knits,Three End French Terry Single Knit,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"SK-2131-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,336,,Knits,Three End French Terry Single Knit,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"SK-2135-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,318,,Knits,"Three End French Terry Single Knit
",79% Cotton,15% Polyester,6% Rayon,,,,,,,,,,,,,,,,,,,,,,
"SK-2138-1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,227,,Knits,Plated Single Jersey Single Knit,78% Cotton,16% Spolyamidendex,"6% Polyester
",,,,,,,,,,,,,,,,,,,,,,
"SK-2138-2
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,214,,Knits,"Jacquard Single Knit
",82% Cotton,18% Nylon,,,,,,,,,,,,,,,,,,,,,,,
SK-2143-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,84,,Knits,Jacquard Single Knit,76% Cotton,24% Nylon,,,,,,,,,,,,,,,,,,,,,,,
SK-2146-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,88,,Knits,Jacquard Single Knit,79% Cotton,21% Nylon,,,,,,,,,,,,,,,,,,,,,,,
SK-2147-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,200,,Knits,French Terry Single Knit,68% Cotton,32% Cupro,,,,,,,,,,,,,,,,,,,,,,,
SK-2149-1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,227,,Knits,French Terry Single Knit,92% Cotton,6% Spolyamidendex,2% Polyester,,,,,,,,,,,,,,,,,,,,,,
SK-2150-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,373,,Knits,Terry Single Knit,72% Cotton,27% Polyester,1% Nylon,,,,,,,,,,,,,,,,,,,,,,
SK-2151-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,654,,Knits,Single Knit Sinker Loop Terry,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-2153-1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,332,,Knits,Terry Single Knit,79% Cotton,14% Polyester,7% XT2® Polyester,,,,,,,,,,,,,,,,,,,,,,
SK-2154-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,410,,Knits,Single Knit Sinker Loop Terry,80% Cotton,20% Kevlar,,,,,,,,,,,,,,,,,,,,,,,
SK-2157-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,394,,Knits,Single Knit Sinker Loop Terry,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
SK-2157-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,241,,Knits,Jacquard,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
